#jbar theta B
25 22.7 71.6977958
25 22.8 71.6721641
25 22.9 71.7570500
25 23.0 71.9454729
25 23.1 72.2299039
25 23.2 72.6023227
25 23.3 73.0542765
25 23.4 73.5769415
25 23.5 74.1611861
25 23.6 74.7976349
25 23.7 75.4767342
25 23.8 76.1888175
25 23.9 76.9241712
25 24.0 77.6730994
25 24.1 78.4259887
25 24.2 79.1733707
25 24.3 79.9059833
25 24.4 80.6148299
25 24.5 81.2912361
25 24.6 81.9269034
25 24.7 82.5139601
25 24.8 83.0450085
25 24.9 83.5131684
25 25.0 83.9121170
25 25.1 84.2361240
25 25.2 84.4800830
25 25.3 84.6395381
25 25.4 84.7107053
25 25.5 84.6904905
25 25.6 84.5765013
25 25.7 84.3670551
25 25.8 84.0611813
25 25.9 83.6586197
25 26.0 83.1598137
25 26.1 82.5658987
25 26.2 81.8786865
25 26.3 81.1006451
25 26.4 80.2348742
25 26.5 79.2850770
25 26.6 78.2555278
25 26.7 77.1510372
25 26.8 75.9769128
25 26.9 74.7389176
25 27.0 73.4432262
25 27.1 72.0963777
25 27.2 70.7052278
25 27.3 69.2768986
25 27.4 67.8187269
25 27.5 66.3382126
25 27.6 64.8429653
25 27.7 63.3406519
25 27.8 61.8389437
25 27.9 60.3454637
25 28.0 58.8677357
25 28.1 57.4131338
25 28.2 55.9888337
25 28.3 54.6017660
25 28.4 53.2585710
25 28.5 51.9655568
25 28.6 50.7286591
25 28.7 49.5534046
25 28.8 48.4448770
25 28.9 47.4076868
25 29.0 46.4459441
25 29.1 45.5632354
25 29.2 44.7626036
25 29.3 44.0465324
25 29.4 43.4169346
25 29.5 42.8751434
25 29.6 42.4219091
25 29.7 42.0573986
25 29.8 41.7811993
25 29.9 41.5923267
25 30.0 41.4892360
25 30.1 41.4698368
25 30.2 41.5315122
25 30.3 41.6711401
25 30.4 41.8851190
25 30.5 42.1693953
25 30.6 42.5194952
25 30.7 42.9305569
25 30.8 43.3973674
25 30.9 43.9143995
25 31.0 44.4758517
25 31.1 45.0756892
25 31.2 45.7076857
25 31.3 46.3654670
25 31.4 47.0425545
25 31.5 47.7324093
25 31.6 48.4284761
25 31.7 49.1242275
25 31.8 49.8132065
25 31.9 50.4890696
25 32.0 51.1456279
25 32.1 51.7768866
25 32.2 52.3770839
25 32.3 52.9407271
25 32.4 53.4626267
25 32.5 53.9379289
25 32.6 54.3621447
25 32.7 54.7311768
25 32.8 55.0413436
25 32.9 55.2894003
25 33.0 55.4725566
25 33.1 55.5884916
25 33.2 55.6353655
25 33.3 55.6118272
25 33.4 55.5170198
25 33.5 55.3505818
25 33.6 55.1126453
25 33.7 54.8038312
25 33.8 54.4252407
25 33.9 53.9784440
25 34.0 53.4654657
25 34.1 52.8887679
25 34.2 52.2512294
25 34.3 51.5561237
25 34.4 50.8070934
25 34.5 50.0081225
25 34.6 49.1635078
25 34.7 48.2778266
25 34.8 47.3559043
25 34.9 46.4027799
25 35.0 45.4236706
25 35.1 44.4239353
25 35.2 43.4090375
25 35.3 42.3845079
25 35.4 41.3559070
25 35.5 40.3287873
25 35.6 39.3086561
25 35.7 38.3009395
25 35.8 37.3109458
25 35.9 36.3438315
25 36.0 35.4045679
25 36.1 34.4979087
25 36.2 33.6283603
25 36.3 32.8001535
25 36.4 32.0172168
25 36.5 31.2831529
25 36.6 30.6012169
25 36.7 29.9742970
25 36.8 29.4048978
25 36.9 28.8951270
25 37.0 28.4466837
25 37.1 28.0608503
25 37.2 27.7384870
25 37.3 27.4800293
25 37.4 27.2854881
25 37.5 27.1544531
25 37.6 27.0860982
25 37.7 27.0791906
25 37.8 27.1321016
25 37.9 27.2428211
25 38.0 27.4089730
25 38.1 27.6278348
25 38.2 27.8963574
25 38.3 28.2111888
25 38.4 28.5686981
25 38.5 28.9650023
25 38.6 29.3959940
25 38.7 29.8573704
25 38.8 30.3446638
25 38.9 30.8532727
25 39.0 31.3784933
25 39.1 31.9155524
25 39.2 32.4596389
25 39.3 33.0059375
25 39.4 33.5496599
25 39.5 34.0860774
25 39.6 34.6105520
25 39.7 35.1185668
25 39.8 35.6057552
25 39.9 36.0679295
25 40.0 36.5011076
25 40.1 36.9015378
25 40.2 37.2657231
25 40.3 37.5904422
25 40.4 37.8727694
25 40.5 38.1100922
25 40.6 38.3001265
25 40.7 38.4409296
25 40.8 38.5309111
25 40.9 38.5688407
25 41.0 38.5538543
25 41.1 38.4854570
25 41.2 38.3635241
25 41.3 38.1882991
25 41.4 37.9603897
25 41.5 37.6807611
25 41.6 37.3507272
25 41.7 36.9719391
25 41.8 36.5463720
25 41.9 36.0763097
25 42.0 35.5643267
25 42.1 35.0132695
25 42.2 34.4262352
25 42.3 33.8065494
25 42.4 33.1577417
25 42.5 32.4835213
25 42.6 31.7877501
25 42.7 31.0744164
25 42.8 30.3476067
25 42.9 29.6114778
25 43.0 28.8702286
25 43.1 28.1280708
25 43.2 27.3892015
25 43.3 26.6577740
25 43.4 25.9378711
25 43.5 25.2334773
25 43.6 24.5484530
25 43.7 23.8865093
25 43.8 23.2511840
25 43.9 22.6458186
25 44.0 22.0735373
25 44.1 21.5372275
25 44.2 21.0395215
25 44.3 20.5827805
25 44.4 20.1690807
25 44.5 19.8002008
25 44.6 19.4776117
25 44.7 19.2024693
25 44.8 18.9756077
25 44.9 18.7975363
25 45.0 18.6684382
25 45.1 18.5881707
25 45.2 18.5562687
25 45.3 18.5719495
25 45.4 18.6341203
25 45.5 18.7413871
25 45.6 18.8920664
25 45.7 19.0841977
25 45.8 19.3155591
25 45.9 19.5836832
25 46.0 19.8858758
25 46.1 20.2192349
25 46.2 20.5806718
25 46.3 20.9669331
25 46.4 21.3746234
25 46.5 21.8002291
25 46.6 22.2401430
25 46.7 22.6906889
25 46.8 23.1481468
25 46.9 23.6087785
25 47.0 24.0688527
25 47.1 24.5246703
25 47.2 24.9725889
25 47.3 25.4090472
25 47.4 25.8305886
25 47.5 26.2338838
25 47.6 26.6157527
25 47.7 26.9731846
25 47.8 27.3033581
25 47.9 27.6036586
25 48.0 27.8716949
25 48.1 28.1053141
25 48.2 28.3026149
25 48.3 28.4619586
25 48.4 28.5819792
25 48.5 28.6615906
25 48.6 28.6999927
25 48.7 28.6966750
25 48.8 28.6514185
25 48.9 28.5642955
25 49.0 28.4356677
25 49.1 28.2661817
25 49.2 28.0567636
25 49.3 27.8086107
25 49.4 27.5231823
25 49.5 27.2021880
25 49.6 26.8475752
25 49.7 26.4615145
25 49.8 26.0463834
25 49.9 25.6047498
25 50.0 25.1393530
25 50.1 24.6530845
25 50.2 24.1489676
25 50.3 23.6301364
25 50.4 23.0998136
25 50.5 22.5612883
25 50.6 22.0178939
25 50.7 21.4729846
25 50.8 20.9299128
25 50.9 20.3920065
25 51.0 19.8625471
25 51.1 19.3447466
25 51.2 18.8417269
25 51.3 18.3564991
25 51.4 17.8919430
25 51.5 17.4507889
25 51.6 17.0355993
25 51.7 16.6487527
25 51.8 16.2924283
25 51.9 15.9685919
25 52.0 15.6789838
25 52.1 15.4251082
25 52.2 15.2082238
25 52.3 15.0293364
25 52.4 14.8891934
25 52.5 14.7882800
25 52.6 14.7268169
25 52.7 14.7047597
25 52.8 14.7218010
25 52.9 14.7773732
25 53.0 14.8706535
25 53.1 15.0005706
25 53.2 15.1658132
25 53.3 15.3648396
25 53.4 15.5958891
25 53.5 15.8569949
25 53.6 16.1459983
25 53.7 16.4605642
25 53.8 16.7981969
25 53.9 17.1562584
25 54.0 17.5319863
25 54.1 17.9225132
25 54.2 18.3248860
25 54.3 18.7360867
25 54.4 19.1530524
25 54.5 19.5726966
25 54.6 19.9919296
25 54.7 20.4076796
25 54.8 20.8169132
25 54.9 21.2166555
25 55.0 21.6040097
25 55.1 21.9761766
25 55.2 22.3304728
25 55.3 22.6643482
25 55.4 22.9754023
25 55.5 23.2614000
25 55.6 23.5202861
25 55.7 23.7501974
25 55.8 23.9494755
25 55.9 24.1166761
25 56.0 24.2505783
25 56.1 24.3501916
25 56.2 24.4147615
25 56.3 24.4437736
25 56.4 24.4369561
25 56.5 24.3942803
25 56.6 24.3159597
25 56.7 24.2024477
25 56.8 24.0544334
25 56.9 23.8728358
25 57.0 23.6587967
25 57.1 23.4136718
25 57.2 23.1390212
25 57.3 22.8365971
25 57.4 22.5083321
25 57.5 22.1563245
25 57.6 21.7828242
25 57.7 21.3902163
25 57.8 20.9810048
25 57.9 20.5577950
25 58.0 20.1232756
25 58.1 19.6802000
25 58.2 19.2313679
25 58.3 18.7796057
25 58.4 18.3277479
25 58.5 17.8786173
25 58.6 17.4350064
25 58.7 16.9996589
25 58.8 16.5752508
25 58.9 16.1643731
25 59.0 15.7695145
25 59.1 15.3930453
25 59.2 15.0372014
25 59.3 14.7040703
25 59.4 14.3955772
25 59.5 14.1134729
25 59.6 13.8593229
25 59.7 13.6344971
25 59.8 13.4401619
25 59.9 13.2772728
25 60.0 13.1465687
25 60.1 13.0485684
25 60.2 12.9835674
25 60.3 12.9516369
25 60.4 12.9526245
25 60.5 12.9861558
25 60.6 13.0516383
25 60.7 13.1482655
25 60.8 13.2750239
25 60.9 13.4307003
25 61.0 13.6138909
25 61.1 13.8230115
25 61.2 14.0563089
25 61.3 14.3118734
25 61.4 14.5876521
25 61.5 14.8814638
25 61.6 15.1910137
25 61.7 15.5139097
25 61.8 15.8476785
25 61.9 16.1897832
25 62.0 16.5376400
25 62.1 16.8886364
25 62.2 17.2401485
25 62.3 17.5895590
25 62.4 17.9342747
25 62.5 18.2717441
25 62.6 18.5994741
25 62.7 18.9150470
25 62.8 19.2161362
25 62.9 19.5005216
25 63.0 19.7661045
25 63.1 20.0109209
25 63.2 20.2331544
25 63.3 20.4311478
25 63.4 20.6034140
25 63.5 20.7486448
25 63.6 20.8657196
25 63.7 20.9537122
25 63.8 21.0118957
25 63.9 21.0397475
25 64.0 21.0369515
25 64.1 21.0033997
25 64.2 20.9391919
25 64.3 20.8446344
25 64.4 20.7202374
25 64.5 20.5667102
25 64.6 20.3849561
25 64.7 20.1760656
25 64.8 19.9413079
25 64.9 19.6821222
25 65.0 19.4001068
25 65.1 19.0970083
25 65.2 18.7747086
25 65.3 18.4352121
25 65.4 18.0806317
25 65.5 17.7131737
25 65.6 17.3351231
25 65.7 16.9488274
25 65.8 16.5566808
25 65.9 16.1611075
25 66.0 15.7645454
25 66.1 15.3694297
25 66.2 14.9781761
25 66.3 14.5931647
25 66.4 14.2167240
25 66.5 13.8511152
25 66.6 13.4985174
25 66.7 13.1610128
25 66.8 12.8405731
25 66.9 12.5390468
25 67.0 12.2581465
25 67.1 11.9994384
25 67.2 11.7643318
25 67.3 11.5540703
25 67.4 11.3697239
25 67.5 11.2121822
25 67.6 11.0821492
25 67.7 10.9801393
25 67.8 10.9064741
25 67.9 10.8612810
25 68.0 10.8444933
25 68.1 10.8558508
25 68.2 10.8949028
25 68.3 10.9610113
25 68.4 11.0533564
25 68.5 11.1709421
25 68.6 11.3126039
25 68.7 11.4770174
25 68.8 11.6627073
25 68.9 11.8680585
25 69.0 12.0913274
25 69.1 12.3306540
25 69.2 12.5840750
25 69.3 12.8495376
25 69.4 13.1249136
25 69.5 13.4080144
25 69.6 13.6966058
25 69.7 13.9884234
25 69.8 14.2811884
25 69.9 14.5726227
25 70.0 14.8604650
25 70.1 15.1424855
25 70.2 15.4165016
25 70.3 15.6803924
25 70.4 15.9321129
25 70.5 16.1697080
25 70.6 16.3913251
25 70.7 16.5952271
25 70.8 16.7798034
25 70.9 16.9435808
25 71.0 17.0852332
25 71.1 17.2035902
25 71.2 17.2976447
25 71.3 17.3665594
25 71.4 17.4096720
25 71.5 17.4264995
25 71.6 17.4167407
25 71.7 17.3802783
25 71.8 17.3171790
25 71.9 17.2276928
25 72.0 17.1122504
25 72.1 16.9714608
25 72.2 16.8061059
25 72.3 16.6171353
25 72.4 16.4056594
25 72.5 16.1729413
25 72.6 15.9203883
25 72.7 15.6495419
25 72.8 15.3620670
25 72.9 15.0597402
25 73.0 14.7444380
25 73.1 14.4181235
25 73.2 14.0828331
25 73.3 13.7406625
25 73.4 13.3937523
25 73.5 13.0442738
25 73.6 12.6944137
25 73.7 12.3463598
25 73.8 12.0022858
25 73.9 11.6643370
25 74.0 11.3346155
25 74.1 11.0151663
25 74.2 10.7079636
25 74.3 10.4148974
25 74.4 10.1377613
25 74.5 9.8782401
25 74.6 9.6378990
25 74.7 9.4181732
25 74.8 9.2203583
25 74.9 9.0456021
25 75.0 8.8948969
25 75.1 8.7690733
25 75.2 8.6687947
25 75.3 8.5945536
25 75.4 8.5466680
25 75.5 8.5252801
25 75.6 8.5303555
25 75.7 8.5616837
25 75.8 8.6188801
25 75.9 8.7013887
25 76.0 8.8084862
25 76.1 8.9392875
25 76.2 9.0927515
25 76.3 9.2676890
25 76.4 9.4627702
25 76.5 9.6765349
25 76.6 9.9074017
25 76.7 10.1536795
25 76.8 10.4135787
25 76.9 10.6852237
25 77.0 10.9666654
25 77.1 11.2558948
25 77.2 11.5508563
25 77.3 11.8494618
25 77.4 12.1496047
25 77.5 12.4491740
25 77.6 12.7460690
25 77.7 13.0382124
25 77.8 13.3235653
25 77.9 13.6001399
25 78.0 13.8660134
25 78.1 14.1193403
25 78.2 14.3583648
25 78.3 14.5814324
25 78.4 14.7870007
25 78.5 14.9736495
25 78.6 15.1400902
25 78.7 15.2851740
25 78.8 15.4078991
25 78.9 15.5074175
25 79.0 15.5830399
25 79.1 15.6342404
25 79.2 15.6606590
25 79.3 15.6621043
25 79.4 15.6385537
25 79.5 15.5901539
25 79.6 15.5172186
25 79.7 15.4202266
25 79.8 15.2998181
25 79.9 15.1567897
25 80.0 14.9920886
25 80.1 14.8068063
25 80.2 14.6021706
25 80.3 14.3795366
25 80.4 14.1403780
25 80.5 13.8862761
25 80.6 13.6189095
25 80.7 13.3400420
25 80.8 13.0515108
25 80.9 12.7552137
25 81.0 12.4530964
25 81.1 12.1471390
25 81.2 11.8393424
25 81.3 11.5317151
25 81.4 11.2262594
25 81.5 10.9249579
25 81.6 10.6297600
25 81.7 10.3425690
25 81.8 10.0652293
25 81.9 9.7995138
25 82.0 9.5471126
25 82.1 9.3096210
25 82.2 9.0885298
25 82.3 8.8852147
25 82.4 8.7009277
25 82.5 8.5367888
25 82.6 8.3937784
25 82.7 8.2727316
25 82.8 8.1743325
25 82.9 8.0991099
25 83.0 8.0474340
25 83.1 8.0195146
25 83.2 8.0153998
25 83.3 8.0349759
25 83.4 8.0779690
25 83.5 8.1439466
25 83.6 8.2323215
25 83.7 8.3423558
25 83.8 8.4731661
25 83.9 8.6237302
25 84.0 8.7928943
25 84.1 8.9793806
25 84.2 9.1817970
25 84.3 9.3986463
25 84.4 9.6283367
25 84.5 9.8691930
25 84.6 10.1194679
25 84.7 10.3773544
25 84.8 10.6409977
25 84.9 10.9085083
25 85.0 11.1779749
25 85.1 11.4474774
25 85.2 11.7150997
25 85.3 11.9789433
25 85.4 12.2371398
25 85.5 12.4878635
25 85.6 12.7293441
25 85.7 12.9598782
25 85.8 13.1778413
25 85.9 13.3816982
25 86.0 13.5700136
25 86.1 13.7414617
25 86.2 13.8948349
25 86.3 14.0290517
25 86.4 14.1431644
25 86.5 14.2363646
25 86.6 14.3079889
25 86.7 14.3575231
25 86.8 14.3846054
25 86.9 14.3890286
25 87.0 14.3707414
25 87.1 14.3298482
25 87.2 14.2666085
25 87.3 14.1814345
25 87.4 14.0748882
25 87.5 13.9476775
25 87.6 13.8006508
25 87.7 13.6347913
25 87.8 13.4512099
25 87.9 13.2511374
25 88.0 13.0359161
25 88.1 12.8069902
25 88.2 12.5658959
25 88.3 12.3142510
25 88.4 12.0537433
25 88.5 11.7861194
25 88.6 11.5131721
25 88.7 11.2367289
25 88.8 10.9586386
25 88.9 10.6807592
25 89.0 10.4049450
25 89.1 10.1330339
25 89.2 9.8668348
25 89.3 9.6081153
25 89.4 9.3585896
25 89.5 9.1199070
25 89.6 8.8936405
25 89.7 8.6812760
25 89.8 8.4842025
25 89.9 8.3037024
25 90.0 8.1409430
25 90.1 7.9969685
25 90.2 7.8726928
25 90.3 7.7688938
25 90.4 7.6862075
25 90.5 7.6251245
25 90.6 7.5859860
25 90.7 7.5689819
25 90.8 7.5741496
25 90.9 7.6013737
25 91.0 7.6503869
25 91.1 7.7207720
25 91.2 7.8119644
25 91.3 7.9232565
25 91.4 8.0538023
25 91.5 8.2026232
25 91.6 8.3686147
25 91.7 8.5505541
25 91.8 8.7471087
25 91.9 8.9568450
25 92.0 9.1782385
25 92.1 9.4096838
25 92.2 9.6495060
25 92.3 9.8959716
25 92.4 10.1473009
25 92.5 10.4016793
25 92.6 10.6572706
25 92.7 10.9122284
25 92.8 11.1647096
25 92.9 11.4128865
25 93.0 11.6549590
25 93.1 11.8891671
25 93.2 12.1138030
25 93.3 12.3272221
25 93.4 12.5278548
25 93.5 12.7142167
25 93.6 12.8849187
25 93.7 13.0386769
25 93.8 13.1743204
25 93.9 13.2908003
25 94.0 13.3871957
25 94.1 13.4627210
25 94.2 13.5167304
25 94.3 13.5487228
25 94.4 13.5583448
25 94.5 13.5453934
25 94.6 13.5098175
25 94.7 13.4517176
25 94.8 13.3713461
25 94.9 13.2691047
25 95.0 13.1455423
25 95.1 13.0013510
25 95.2 12.8373619
25 95.3 12.6545387
25 95.4 12.4539720
25 95.5 12.2368717
25 95.6 12.0045586
25 95.7 11.7584562
25 95.8 11.5000801
25 95.9 11.2310288
25 96.0 10.9529726
25 96.1 10.6676420
25 96.2 10.3768167
25 96.3 10.0823131
25 96.4 9.7859727
25 96.5 9.4896490
25 96.6 9.1951958
25 96.7 8.9044540
25 96.8 8.6192402
25 96.9 8.3413334
25 97.0 8.0724640
25 97.1 7.8143018
25 97.2 7.5684449
25 97.3 7.3364088
25 97.4 7.1196167
25 97.5 6.9193896
25 97.6 6.7369375
25 97.7 6.5733516
25 97.8 6.4295968
25 97.9 6.3065054
25 98.0 6.2047714
25 98.1 6.1249460
25 98.2 6.0674343
25 98.3 6.0324919
25 98.4 6.0202240
25 98.5 6.0305844
25 98.6 6.0633760
25 98.7 6.1182521
25 98.8 6.1947189
25 98.9 6.2921389
25 99.0 6.4097352
25 99.1 6.5465969
25 99.2 6.7016852
25 99.3 6.8738405
25 99.4 7.0617901
25 99.5 7.2641572
25 99.6 7.4794698
25 99.7 7.7061709
25 99.8 7.9426292
25 99.9 8.1871494
25 100.0 8.4379844
25 100.1 8.6933469
25 100.2 8.9514211
25 100.3 9.2103754
25 100.4 9.4683744
25 100.5 9.7235913
25 100.6 9.9742205
25 100.7 10.2184892
25 100.8 10.4546701
25 100.9 10.6810920
25 101.0 10.8961518
25 101.1 11.0983252
25 101.2 11.2861765
25 101.3 11.4583684
25 101.4 11.6136713
25 101.5 11.7509710
25 101.6 11.8692765
25 101.7 11.9677265
25 101.8 12.0455950
25 101.9 12.1022965
25 102.0 12.1373894
25 102.1 12.1505792
25 102.2 12.1417204
25 102.3 12.1108172
25 102.4 12.0580236
25 102.5 11.9836423
25 102.6 11.8881222
25 102.7 11.7720560
25 102.8 11.6361754
25 102.9 11.4813465
25 103.0 11.3085638
25 103.1 11.1189435
25 103.2 10.9137156
25 103.3 10.6942160
25 103.4 10.4618771
25 103.5 10.2182182
25 103.6 9.9648350
25 103.7 9.7033893
25 103.8 9.4355972
25 103.9 9.1632176
25 104.0 8.8880406
25 104.1 8.6118751
25 104.2 8.3365365
25 104.3 8.0638348
25 104.4 7.7955621
25 104.5 7.5334803
25 104.6 7.2793098
25 104.7 7.0347173
25 104.8 6.8013046
25 104.9 6.5805985
25 105.0 6.3740393
25 105.1 6.1829723
25 105.2 6.0086378
25 105.3 5.8521635
25 105.4 5.7145561
25 105.5 5.5966953
25 105.6 5.4993275
25 105.7 5.4230606
25 105.8 5.3683605
25 105.9 5.3355474
25 106.0 5.3247941
25 106.1 5.3361246
25 106.2 5.3694141
25 106.3 5.4243899
25 106.4 5.5006332
25 106.5 5.5975821
25 106.6 5.7145353
25 106.7 5.8506568
25 106.8 6.0049821
25 106.9 6.1764242
25 107.0 6.3637811
25 107.1 6.5657442
25 107.2 6.7809071
25 107.3 7.0077752
25 107.4 7.2447755
25 107.5 7.4902677
25 107.6 7.7425554
25 107.7 7.9998971
25 107.8 8.2605185
25 107.9 8.5226244
25 108.0 8.7844110
25 108.1 9.0440777
25 108.2 9.2998400
25 108.3 9.5499411
25 108.4 9.7926641
25 108.5 10.0263436
25 108.6 10.2493769
25 108.7 10.4602351
25 108.8 10.6574734
25 108.9 10.8397410
25 109.0 11.0057899
25 109.1 11.1544841
25 109.2 11.2848068
25 109.3 11.3958674
25 109.4 11.4869078
25 109.5 11.5573075
25 109.6 11.6065876
25 109.7 11.6344145
25 109.8 11.6406018
25 109.9 11.6251120
25 110.0 11.5880563
25 110.1 11.5296946
25 110.2 11.4504329
25 110.3 11.3508214
25 110.4 11.2315502
25 110.5 11.0934449
25 110.6 10.9374610
25 110.7 10.7646777
25 110.8 10.5762899
25 110.9 10.3736009
25 111.0 10.1580129
25 111.1 9.9310181
25 111.2 9.6941879
25 111.3 9.4491627
25 111.4 9.1976407
25 111.5 8.9413660
25 111.6 8.6821172
25 111.7 8.4216948
25 111.8 8.1619092
25 111.9 7.9045683
25 112.0 7.6514650
25 112.1 7.4043651
25 112.2 7.1649950
25 112.3 6.9350300
25 112.4 6.7160828
25 112.5 6.5096922
25 112.6 6.3173128
25 112.7 6.1403046
25 112.8 5.9799237
25 112.9 5.8373139
25 113.0 5.7134980
25 113.1 5.6093714
25 113.2 5.5256952
25 113.3 5.4630910
25 113.4 5.4220366
25 113.5 5.4028620
25 113.6 5.4057477
25 113.7 5.4307221
25 113.8 5.4776621
25 113.9 5.5462930
25 114.0 5.6361900
25 114.1 5.7467815
25 114.2 5.8773517
25 114.3 6.0270462
25 114.4 6.1948768
25 114.5 6.3797279
25 114.6 6.5803645
25 114.7 6.7954395
25 114.8 7.0235032
25 114.9 7.2630126
25 115.0 7.5123416
25 115.1 7.7697921
25 115.2 8.0336052
25 115.3 8.3019728
25 115.4 8.5730500
25 115.5 8.8449672
25 115.6 9.1158429
25 115.7 9.3837964
25 115.8 9.6469604
25 115.9 9.9034934
25 116.0 10.1515927
25 116.1 10.3895064
25 116.2 10.6155451
25 116.3 10.8280938
25 116.4 11.0256228
25 116.5 11.2066982
25 116.6 11.3699917
25 116.7 11.5142900
25 116.8 11.6385033
25 116.9 11.7416724
25 117.0 11.8229762
25 117.1 11.8817370
25 117.2 11.9174257
25 117.3 11.9296656
25 117.4 11.9182355
25 117.5 11.8830713
25 117.6 11.8242670
25 117.7 11.7420746
25 117.8 11.6369027
25 117.9 11.5093140
25 118.0 11.3600222
25 118.1 11.1898877
25 118.2 10.9999119
25 118.3 10.7912313
25 118.4 10.5651099
25 118.5 10.3229313
25 118.6 10.0661900
25 118.7 9.7964814
25 118.8 9.5154916
25 118.9 9.2249866
25 119.0 8.9268005
25 119.1 8.6228237
25 119.2 8.3149906
25 119.3 8.0052666
25 119.4 7.6956355
25 119.5 7.3880862
25 119.6 7.0845997
25 119.7 6.7871358
25 119.8 6.4976206
25 119.9 6.2179332
25 120.0 5.9498932
25 120.1 5.6952492
25 120.2 5.4556663
25 120.3 5.2327158
25 120.4 5.0278638
25 120.5 4.8424622
25 120.6 4.6777390
25 120.7 4.5347901
25 120.8 4.4145722
25 120.9 4.3178957
25 121.0 4.2454196
25 121.1 4.1976468
25 121.2 4.1749204
25 121.3 4.1774212
25 121.4 4.2051666
25 121.5 4.2580097
25 121.6 4.3356405
25 121.7 4.4375874
25 121.8 4.5632202
25 121.9 4.7117541
25 122.0 4.8822545
25 122.1 5.0736431
25 122.2 5.2847045
25 122.3 5.5140944
25 122.4 5.7603480
25 122.5 6.0218898
25 122.6 6.2970433
25 122.7 6.5840425
25 122.8 6.8810427
25 122.9 7.1861335
25 123.0 7.4973501
25 123.1 7.8126872
25 123.2 8.1301116
25 123.3 8.4475755
25 123.4 8.7630301
25 123.5 9.0744391
25 123.6 9.3797917
25 123.7 9.6771164
25 123.8 9.9644935
25 123.9 10.2400680
25 124.0 10.5020615
25 124.1 10.7487844
25 124.2 10.9786467
25 124.3 11.1901686
25 124.4 11.3819901
25 124.5 11.5528804
25 124.6 11.7017455
25 124.7 11.8276360
25 124.8 11.9297527
25 124.9 12.0074528
25 125.0 12.0602531
25 125.1 12.0878342
25 125.2 12.0900419
25 125.3 12.0668887
25 125.4 12.0185532
25 125.5 11.9453797
25 125.6 11.8478752
25 125.7 11.7267065
25 125.8 11.5826954
25 125.9 11.4168137
25 126.0 11.2301765
25 126.1 11.0240349
25 126.2 10.7997676
25 126.3 10.5588717
25 126.4 10.3029532
25 126.5 10.0337158
25 126.6 9.7529500
25 126.7 9.4625207
25 126.8 9.1643555
25 126.9 8.8604314
25 127.0 8.5527619
25 127.1 8.2433832
25 127.2 7.9343413
25 127.3 7.6276780
25 127.4 7.3254174
25 127.5 7.0295522
25 127.6 6.7420309
25 127.7 6.4647445
25 127.8 6.1995141
25 127.9 5.9480786
25 128.0 5.7120832
25 128.1 5.4930685
25 128.2 5.2924602
25 128.3 5.1115595
25 128.4 4.9515348
25 128.5 4.8134134
25 128.6 4.6980751
25 128.7 4.6062462
25 128.8 4.5384947
25 128.9 4.4952264
25 129.0 4.4766825
25 129.1 4.4829378
25 129.2 4.5139004
25 129.3 4.5693122
25 129.4 4.6487507
25 129.5 4.7516322
25 129.6 4.8772151
25 129.7 5.0246058
25 129.8 5.1927640
25 129.9 5.3805100
25 130.0 5.5865328
25 130.1 5.8093987
25 130.2 6.0475615
25 130.3 6.2993721
25 130.4 6.5630906
25 130.5 6.8368973
25 130.6 7.1189055
25 130.7 7.4071739
25 130.8 7.6997201
25 130.9 7.9945338
25 131.0 8.2895904
25 131.1 8.5828648
25 131.2 8.8723452
25 131.3 9.1560465
25 131.4 9.4320241
25 131.5 9.6983870
25 131.6 9.9533104
25 131.7 10.1950486
25 131.8 10.4219464
25 131.9 10.6324509
25 132.0 10.8251216
25 132.1 10.9986405
25 132.2 11.1518214
25 132.3 11.2836175
25 132.4 11.3931289
25 132.5 11.4796091
25 132.6 11.5424697
25 132.7 11.5812846
25 132.8 11.5957934
25 132.9 11.5859029
25 133.0 11.5516883
25 133.1 11.4933921
25 133.2 11.4114235
25 133.3 11.3063551
25 133.4 11.1789195
25 133.5 11.0300041
25 133.6 10.8606457
25 133.7 10.6720231
25 133.8 10.4654495
25 133.9 10.2423636
25 134.0 10.0043197
25 134.1 9.7529778
25 134.2 9.4900914
25 134.3 9.2174968
25 134.4 8.9370995
25 134.5 8.6508622
25 134.6 8.3607907
25 134.7 8.0689207
25 134.8 7.7773036
25 134.9 7.4879928
25 135.0 7.2030291
25 135.1 6.9244272
25 135.2 6.6541616
25 135.3 6.3941526
25 135.4 6.1462539
25 135.5 5.9122389
25 135.6 5.6937887
25 135.7 5.4924804
25 135.8 5.3097758
25 135.9 5.1470115
25 136.0 5.0053889
25 136.1 4.8859661
25 136.2 4.7896500
25 136.3 4.7171896
25 136.4 4.6691708
25 136.5 4.6460115
25 136.6 4.6479586
25 136.7 4.6750856
25 136.8 4.7272916
25 136.9 4.8043018
25 137.0 4.9056681
25 137.1 5.0307724
25 137.2 5.1788299
25 137.3 5.3488940
25 137.4 5.5398622
25 137.5 5.7504830
25 137.6 5.9793643
25 137.7 6.2249818
25 137.8 6.4856898
25 137.9 6.7597311
25 138.0 7.0452490
25 138.1 7.3402996
25 138.2 7.6428646
25 138.3 7.9508650
25 138.4 8.2621743
25 138.5 8.5746338
25 138.6 8.8860661
25 138.7 9.1942906
25 138.8 9.4971378
25 138.9 9.7924642
25 139.0 10.0781670
25 139.1 10.3521982
25 139.2 10.6125790
